transactionId;partner;totalValue
31294296;Criteo;109.7
31286296;Criteo;149.9
31284496;Triggit;194.8
31276296;Criteo;44.81
31269496;Triggit;134.73
31265296;Triggit;1049.52
31253496;Triggit;81.81
31223496;Criteo;229.8
31222296;Sociomantic;259.5
31214496;Triggit;353.4
31194296;Sociomantic;64.81
31191496;Criteo;78.86
31185496;Criteo;219.9
31174296;Triggit;164.95
31172296;Triggit;119.9
31165296;Mainadv;86.22
31146296;Triggit;119.9
31143496;Criteo;179.9
31129496;Criteo;249.9
31127296;Triggit;64.73
31121496;Triggit;199.9
29997296;Criteo;119.9
29996496;Criteo;145.95
29992496;Criteo;369.63
29985496;Criteo;189.9
29983496;Criteo;104.8
29981496;Criteo;119.9
29955496;Criteo;94.81
29925296;Criteo;62.81
29917496;Criteo;64.81
29891496;Criteo;64.81
29889496;Triggit;199.8
29882296;Criteo;99.9
29878496;Triggit;858.9
29871496;Criteo;169.7
29869496;Criteo;129.9
29866496;Criteo;162.6
29864496;Triggit;319.8
29853366;Criteo;119.9
29849296;Criteo;109.9
29837296;Sociomantic;169.9
29817496;Criteo;95.71
29799496;Criteo;299.8
29798496;Criteo;147.8
29797296;Criteo;347.33
29787296;Triggit;189.9
29784296;Criteo;280.73
29774496;Criteo;104.73
29766296;Criteo;139.9
29765496;Criteo;189.8
29764296;Criteo;137.9
29763496;Criteo;149.9
29758496;Criteo;59.73
29753366;Criteo;239.9
29747496;Criteo;229.9
29717496;Criteo;119.9
29714296;Criteo;58.81
29699496;Criteo;102.81
29695496;Criteo;199.9
29689496;Criteo;76.03
29688296;Criteo;208.73
29679496;Criteo;57.71
29675496;Criteo;78.31
29667296;Criteo;199.92
29661496;Criteo;177.0
29653366;Criteo;77.81
29643496;Vizury;64.81
29629496;Criteo;530.0
29627296;Triggit;69.86
29625496;Triggit;99.9
29623496;Criteo;89.81
29618496;Criteo;99.9
29616296;Criteo;269.8
29614496;Criteo;149.9
29592296;Triggit;159.9
29585496;Triggit;84.81
29568296;Criteo;84.81
29565296;Criteo;109.9
29564296;Sociomantic;100.8
29559496;Criteo;54.81
29558496;Criteo;119.9
29536496;Triggit;139.9
29519296;Sociomantic;459.8
29515496;Triggit;99.9
29512296;Criteo;164.63
29496496;Criteo;119.9
29489296;Criteo;79.81
29487496;Sociomantic;308.0
29482296;Criteo;199.0
29469496;Criteo;429.89
29461496;Criteo;398.0
29454296;Triggit;144.8
29453366;Vizury;331.7
29439496;Criteo;229.9
29438296;Criteo;319.9
29428496;Criteo;99.9
29394496;Triggit;103.51
29393496;Criteo;119.8
29391496;Criteo;179.8
29384496;Criteo;164.95
29383496;Criteo;179.9
29381496;Criteo;119.9
29355496;Criteo;119.9
29353496;Criteo;279.9
29347296;Criteo;90.81
29344496;Criteo;107.9
29334496;Criteo;279.9
29331496;Triggit;229.9
29314296;Criteo;152.8
29299296;Criteo;43.89
29296296;Criteo;64.81
29293496;Criteo;216.79
29274296;Criteo;228.73
29267496;Criteo;239.9
29266296;Criteo;195.8
29261496;Triggit;98.81
29255496;Sociomantic;169.8
29246296;Criteo;39.73
29238296;Triggit;109.5
29232296;Triggit;153.8
29227296;Triggit;114.9
29212296;Criteo;126.7
29198296;Criteo;159.6
29197496;Criteo;129.9
29196496;Triggit;399.8
29185296;Criteo;120.8
29178296;Criteo;119.92
29152296;Criteo;144.95
29149296;Criteo;63.73
29147296;Criteo;399.9
29144296;Mainadv;54.91
29143496;Criteo;179.9
29139496;Criteo;115.8
29139296;Criteo;329.9
29129496;Criteo;359.8
29114496;Criteo;107.52
29112496;Triggit;109.9
28995296;Criteo;199.9
28989496;Criteo;88.73
28986296;Sociomantic;169.8
28975296;Criteo;139.9
28974296;Criteo;119.9
28973496;Criteo;64.81
28963496;Criteo;198.8
28953496;Criteo;54.81
28952496;Criteo;231.7
28943496;Triggit;164.95
28935496;Mainadv;99.9
28929296;Criteo;1027.53
28925296;Criteo;127.9
28919496;Criteo;112.88
28918496;Criteo;44.81
28897296;Criteo;97.73
28877296;Triggit;249.0
28874496;Sociomantic;139.8
28867496;Mainadv;95.71
28864296;Triggit;99.9
28862496;Criteo;143.8
28856496;Criteo;333.74
28841496;Criteo;199.9
28832496;Criteo;154.9
28831496;Criteo;92.81
28824296;Sociomantic;139.9
28815496;Criteo;165.78
28812496;Criteo;106.27
28798296;Criteo;109.9
28796496;Vizury;124.9
28782496;Criteo;114.5
28781496;Criteo;64.81
28776496;Triggit;99.9
28774296;Criteo;104.9
28769496;Triggit;299.9
28768496;Triggit;74.81
28766496;Criteo;183.8
28765496;Criteo;109.8
28764496;Criteo;249.9
28756496;Triggit;179.9
28747496;Triggit;229.9
28739496;Criteo;54.81
28722296;Criteo;609.0
28719296;Criteo;439.8
28715496;Criteo;100.73
28695296;Criteo;119.9
28692296;Criteo;349.9
28689496;Criteo;259.9
28679496;Criteo;339.8
28677296;Triggit;244.0
28674496;Vizury;66.27
28669296;Criteo;119.9
28666496;Criteo;154.92
28657496;Criteo;478.8
28655496;Criteo;199.0
28652496;Criteo;219.99
28651496;Criteo;301.0
28648296;Triggit;201.8
28628496;Criteo;476.64
28625496;Triggit;171.8
28621496;Criteo;569.5
28616296;Triggit;114.8
28599496;Criteo;151.8
28599296;Mainadv;258.9
28598496;Criteo;179.8
28596496;Criteo;212.9
28588496;Criteo;149.9
28585296;Criteo;94.81
28583496;Criteo;279.9
28582496;Triggit;699.9
28581496;Criteo;199.9
28577296;Criteo;108.7
28575496;Criteo;409.9
28567496;Criteo;84.81
28558296;Criteo;99.9
28548296;Criteo;239.8
28531496;Criteo;129.4
28519296;Criteo;119.9
28515496;Criteo;58.86
28512296;Criteo;114.9
28485296;Criteo;179.99
28484496;Criteo;109.9
28476296;Triggit;238.73
28466296;Criteo;287.9
28456496;Sociomantic;189.0
28452496;Triggit;129.9
28449296;Triggit;379.8
28445296;Triggit;130.8
28363496;Triggit;59.73
28352496;Triggit;150.7
28336296;Sociomantic;45.81
28331496;Criteo;84.81
28318296;Triggit;383.0
28317496;Criteo;259.9
28297496;Criteo;179.9
28294496;Mainadv;124.9
28289496;Criteo;110.63
28285496;Criteo;2627.4
28277296;Criteo;129.9
28276496;Criteo;99.9
28276296;Criteo;189.9
28275496;Criteo;79.71
28274296;Criteo;120.72
28273496;Criteo;149.9
28262496;Criteo;209.8
28227496;Criteo;109.9
28218296;Sociomantic;114.7
28195496;Sociomantic;1473.13
28189296;Criteo;1288.9
28188296;Criteo;98.81
28187496;Criteo;229.9
28186296;Criteo;124.9
28184296;Triggit;170.7
28182296;Criteo;259.9
28176496;Criteo;199.9
28153496;Criteo;269.8
28147296;Criteo;81.71
28146496;Triggit;106.27
28144296;Criteo;189.9
28115496;Criteo;100.0
27997496;Criteo;99.9
27995296;Criteo;149.9
27989296;Triggit;179.9
27988496;Criteo;167.7
27987296;Criteo;199.9
27974496;Criteo;217.7
27969496;Criteo;149.8
27967496;Criteo;179.9
27947296;Triggit;104.0
27946496;Criteo;199.9
27934496;Criteo;128.8
27922296;Triggit;103.81
27919296;Triggit;79.83
27918296;Criteo;60.8
27886296;Criteo;99.9
27881496;Criteo;707.8
27872296;Criteo;85.81
27861496;Triggit;90.87
27852296;Criteo;94.81
27848296;Triggit;219.0
27844296;Triggit;158.0
27821496;Triggit;44.81
27817496;Triggit;107.4
27797496;Criteo;74.81
27791496;Criteo;109.9
27788496;Criteo;116.88
27785496;Triggit;242.0
27781496;Criteo;64.81
27778496;Triggit;229.9
27774496;Criteo;119.7
27764496;Vizury;652.79
27753366;Triggit;119.7
27734496;Criteo;399.9
27725496;Criteo;172.73
27719296;Criteo;259.99
27716296;Criteo;110.8
27712296;Criteo;687.4
27696296;Criteo;99.9
27683496;Triggit;94.81
27668296;Triggit;299.9
27666296;Triggit;120.8
27648296;Criteo;189.9
27644296;Criteo;292.73
27633496;Criteo;224.9
27632496;Criteo;80.73
27632296;Sociomantic;46.81
27629496;Mainadv;287.9
27628296;Triggit;119.8
27625296;Criteo;60.81
27599496;Triggit;64.81
27592296;Sociomantic;74.81
27588296;Criteo;199.9
27569296;Criteo;106.89
27566296;Criteo;279.8
27557296;Criteo;139.9
27488496;Triggit;329.9
27487296;Triggit;444.8
27465496;Criteo;229.9
27464296;Triggit;84.81
27444496;Triggit;118.9
27426496;Criteo;429.7
27414496;Criteo;99.9
27389296;Criteo;169.9
27385496;Criteo;259.8
27375496;Criteo;364.23
27371496;Mainadv;218.83
27366296;Criteo;409.63
27364496;Triggit;208.73
27359496;Vizury;199.9
27352496;Sociomantic;274.9
27351496;Criteo;164.7
27347296;Triggit;165.9
27341496;Criteo;48.73
27334496;Criteo;99.9
27328296;Triggit;144.9
27325496;Criteo;44.81
27319496;Criteo;129.9
27288296;Criteo;199.0
27275496;Criteo;179.9
27268496;Criteo;192.63
27266296;Criteo;89.81
27262296;Criteo;119.9
27246296;Criteo;119.8
27244296;Criteo;80.61
27216296;Criteo;119.9
27199496;Criteo;289.9
27194496;Criteo;99.9
27188296;Criteo;199.9
27186296;Criteo;109.9
27178296;Criteo;459.9
27177296;Criteo;179.9
27176296;Criteo;42.81
27168496;Triggit;299.5
27162296;Triggit;299.9
27159496;Sociomantic;59.73
27154296;Criteo;159.9
27153496;Criteo;565.3
27146496;Criteo;199.9
27143496;Criteo;269.8
27139296;Criteo;85.81
27134496;Criteo;1019.2
27134296;Criteo;525.0
27125296;Criteo;340.63
27116496;Criteo;298.9
26994296;Criteo;279.63
26989496;Criteo;318.8
26986496;Triggit;158.8
26978496;Criteo;238.73
26975496;Sociomantic;168.0
26936296;Criteo;165.8
26935496;Criteo;89.81
26934496;Criteo;78.73
26933496;Criteo;279.9
26932496;Criteo;149.7
26925296;Triggit;42.27
26912496;Criteo;112.8
26886296;Criteo;209.9
26884296;Criteo;259.8
26867496;Criteo;84.81
26861496;Triggit;64.81
26858496;Criteo;103.71
26857496;Criteo;92.91
26853496;Criteo;519.5
26852296;Criteo;109.8
26843496;Criteo;249.9
26837296;Criteo;84.81
26828296;Triggit;239.9
26824496;Triggit;100.81
26819496;Criteo;139.79
26814496;Criteo;168.0
26813366;Criteo;199.8
26794496;Criteo;209.9
26791496;Criteo;309.8
26779496;Criteo;249.9
26771496;Triggit;49.73
26757496;Criteo;119.7
26744296;Criteo;110.8
26737496;Criteo;109.9
26729296;Criteo;70.73
26727496;Criteo;64.81
26726296;Triggit;119.9
26717296;Criteo;99.9
26711496;Criteo;139.9
26698496;Criteo;159.9
26692296;Criteo;337.73
26678296;Triggit;550.14
26676296;Sociomantic;159.9
26675496;Mainadv;119.8
26674496;Criteo;307.0
26672496;Criteo;139.9
26668496;Criteo;155.9
26668296;Criteo;134.8
26662496;Criteo;199.3
26653366;Triggit;319.9
26644496;Criteo;103.7
26643496;Criteo;118.0
26639296;Criteo;129.9
26638496;Criteo;129.9
26635496;Criteo;199.9
26631496;Criteo;144.89
26623496;Criteo;36.22
26622296;Criteo;89.73
26619496;Sociomantic;59.73
26616296;Criteo;60.81
26613366;Criteo;129.9
26599496;Criteo;189.9
26593496;Criteo;559.9
26587296;Sociomantic;259.0
26583496;Criteo;217.79
26574296;Triggit;109.9
26565296;Vizury;129.9
26564496;Criteo;109.9
26562296;Criteo;111.89
26558496;Triggit;129.9
26557296;Triggit;289.8
26547496;Criteo;119.9
26539296;Criteo;399.9
26538496;Criteo;406.97
26534496;Criteo;149.9
26529496;Criteo;100.73
26525496;Triggit;62.83
26522496;Criteo;322.8
26519496;Criteo;109.9
26514296;Criteo;199.9
26489296;Sociomantic;189.9
26487296;Criteo;104.7
26485296;Criteo;400.32
26476496;Triggit;389.9
26472296;Criteo;86.27
26467496;Triggit;64.81
26459296;Criteo;99.9
26451496;Criteo;719.6
26424496;Criteo;99.9
26418296;Triggit;132.73
26417496;Criteo;209.8
26412296;Criteo;41.73
26398296;Criteo;69.83
26391496;Criteo;94.81
26387496;Criteo;289.9
26387296;Criteo;89.83
26386296;Criteo;299.9
26371496;Triggit;109.9
26361496;Triggit;139.9
26341496;Criteo;100.73
26334296;Triggit;439.8
26321496;Criteo;103.91
26318496;Triggit;239.9
26318296;Criteo;99.9
26314296;Criteo;2730.9
26312496;Criteo;169.9
26296296;Criteo;198.7
26294496;Mainadv;299.9
26284296;Criteo;380.6
26279296;Triggit;199.9
26275496;Triggit;179.9
26269296;Criteo;218.0
26264496;Criteo;119.8
26263496;Criteo;169.0
26248496;Criteo;84.81
26246496;Criteo;159.9
26245496;Triggit;206.0
26244496;Criteo;71.86
26243496;Criteo;46.81
26234296;Criteo;78.81
26227496;Criteo;239.7
26212296;Triggit;129.9
26189296;Triggit;199.9
26186296;Criteo;199.9
26165496;Triggit;119.9
26164496;Criteo;139.8
26157496;Criteo;57.91
26134496;Criteo;41.93
26133366;Criteo;199.9
26126296;Vizury;239.9
26118496;Criteo;159.99
26117496;Criteo;235.0
26114496;Criteo;209.8
26113366;Criteo;179.9
25969496;Criteo;199.9
25968296;Criteo;274.8
25959296;Criteo;239.8
25956296;Criteo;229.9
25953366;Criteo;99.9
25951496;Criteo;99.9
25944296;Criteo;129.9
25942496;Criteo;219.8
25941496;Criteo;139.0
25938496;Criteo;88.87
25913496;Criteo;259.9
25911496;Triggit;189.9
25898296;Criteo;89.73
25874296;Criteo;138.7
25863496;Criteo;149.9
25857296;Criteo;159.9
25835496;Criteo;81.81
25833366;Criteo;179.9
25792496;Criteo;99.9
25786296;Triggit;189.0
25773496;Criteo;74.81
25765496;Triggit;359.53
25765296;Criteo;56.81
25756296;Criteo;259.8
25754296;Criteo;119.73
25751496;Criteo;56.83
25743496;Criteo;159.9
25738496;Sociomantic;49.81
25736496;Triggit;289.8
25736296;Criteo;149.9
25732496;Criteo;229.7
25728496;Triggit;148.9
25725496;Criteo;139.9
25722296;Triggit;169.9
25721496;Criteo;309.8
25697496;Criteo;290.9
25687496;Criteo;162.9
25685296;Triggit;249.9
25678296;Triggit;209.8
25677296;Criteo;159.9
25651496;Criteo;109.9
25648296;Criteo;199.9
25647296;Criteo;110.63
25639496;Criteo;67.81
25637296;Criteo;210.63
25636496;Triggit;35.9
25627296;Criteo;169.9
25613496;Criteo;159.9
25599496;Criteo;199.8
25599296;Criteo;119.9
25589496;Criteo;169.9
25582496;Criteo;96.81
25569296;Criteo;247.8
25568496;Criteo;294.74
25564296;Criteo;184.0
25562496;Criteo;199.9
25552296;Triggit;99.9
25537496;Vizury;121.9
25525496;Criteo;42.05
25477496;Criteo;209.8
25468496;Triggit;159.9
25465296;Triggit;94.81
25444296;Triggit;74.81
25436296;Criteo;213.9
25432496;Criteo;349.7
25423496;Criteo;159.9
25396496;Triggit;189.7
25394296;Criteo;179.9
25392496;Criteo;123.8
25388296;Criteo;74.81
25387296;Criteo;149.9
25382296;Criteo;44.94
25378496;Criteo;99.9
25378296;Criteo;86.83
25365496;Mainadv;599.8
25363496;Criteo;64.81
25362296;Triggit;109.9
25359496;Criteo;119.9
25359296;Vizury;179.9
25349496;Criteo;149.9
25347496;Criteo;199.9
25329496;Criteo;182.7
25294496;Criteo;259.9
25283496;Triggit;135.7
25281496;Criteo;43.73
25269296;Criteo;151.8
25261496;Criteo;96.77
25259496;Criteo;379.7
25256296;Criteo;199.9
25251496;Criteo;139.9
25247296;Criteo;89.86
25246296;Criteo;107.12
25242496;Criteo;798.0
25241496;Criteo;219.9
25239296;Triggit;208.73
25238296;Triggit;219.99
25228496;Criteo;46.27
25227496;Criteo;164.95
25223496;Criteo;67.81
25214496;Criteo;219.9
25211496;Criteo;219.74
25187496;Criteo;249.9
25182496;Mainadv;85.71
25178296;Criteo;89.81
25168296;Criteo;249.68
25165296;Sociomantic;389.8
25164496;Vizury;149.9
25163496;Criteo;159.9
25153366;Criteo;173.81
25139496;Criteo;129.9
25139296;Criteo;139.9
25138496;Criteo;132.9
25134296;Criteo;119.9
25129496;Criteo;399.9
25119496;Sociomantic;86.83
25118296;Sociomantic;149.9
25112496;Criteo;209.8
24989496;Criteo;107.12
24979496;Sociomantic;189.85
24972496;Triggit;209.9
24969296;Criteo;99.9
24968296;Criteo;99.9
24964496;Criteo;199.9
24963496;Vizury;250.9
24933366;Criteo;99.9
24925296;Triggit;549.6
24922296;Criteo;84.81
24899496;Criteo;99.9
24896496;Criteo;189.9
24887296;Criteo;146.6
24885496;Criteo;224.9
24885296;Criteo;42.73
24877496;Vizury;249.9
24869296;Criteo;119.9
24859496;Vizury;129.9
24858496;Criteo;109.9
24858296;Criteo;64.81
24852296;Criteo;229.9
24848496;Criteo;199.9
24846296;Triggit;89.81
24844496;Triggit;49.81
24835496;Criteo;149.9
24819296;Criteo;189.9
24817296;Criteo;139.9
24813366;Criteo;496.5
24797296;Triggit;66.75
24792296;Criteo;164.8
24789496;Triggit;169.9
24787496;Criteo;101.81
24779496;Criteo;699.9
24752496;Criteo;103.91
24745296;Criteo;124.8
24744296;Triggit;299.8
24736296;Criteo;165.6
24735496;Triggit;209.9
24734296;Criteo;109.9
24722496;Sociomantic;318.0
24722296;Criteo;62.93
24684496;Criteo;119.9
24668496;Criteo;229.9
24668296;Triggit;54.81
24651496;Criteo;119.9
24634296;Criteo;139.9
24624496;Criteo;503.73
24624296;Criteo;169.9
24614496;Criteo;389.73
24613496;Criteo;239.8
24613366;Sociomantic;151.7
24594296;Triggit;99.9
24585496;Criteo;99.9
24584296;Criteo;44.81
24569296;Criteo;199.9
24546296;Criteo;58.81
24545496;Criteo;78.86
24538496;Criteo;159.8
24535496;Criteo;99.73
24534296;Criteo;173.7
24522296;Criteo;99.9
24517296;Criteo;160.89
24516496;Vizury;27.37
24513366;Triggit;96.93
24498496;Criteo;279.8
24487496;Criteo;222.9
24487296;Criteo;118.8
24483496;Criteo;158.78
24457296;Triggit;239.8
24454496;Criteo;534.65
24453496;Criteo;212.8
24451496;Criteo;321.28
24438496;Criteo;44.81
24433366;Criteo;119.7
24424296;Criteo;189.9
24413366;Criteo;119.9
24396496;Criteo;280.0
24388496;Criteo;128.73
24388296;Criteo;119.9
24385496;Criteo;159.9
24382496;Criteo;199.8
24381496;Criteo;94.81
24372496;Criteo;272.75
24369296;Criteo;109.0
24366496;Triggit;216.43
24364496;Criteo;428.8
24359496;Criteo;211.0
24333366;Mainadv;139.99
24328296;Criteo;94.81
24324296;Triggit;206.8
24321496;Criteo;389.7
24318296;Criteo;54.81
24314296;Criteo;303.9
24298496;Sociomantic;64.81
24295296;Triggit;199.9
24276496;Criteo;198.8
24274296;Criteo;187.83
24267296;Triggit;119.9
24265496;Triggit;189.8
24263496;Criteo;44.81
24253366;Criteo;243.5
24249296;Criteo;108.73
24248496;Criteo;239.8
24244496;Criteo;113.8
24243496;Criteo;93.52
24226296;Triggit;139.9
24217296;Criteo;84.81
24213496;Sociomantic;227.89
24199296;Criteo;199.9
24195496;Criteo;68.63
24186496;Criteo;267.9
24178496;Criteo;199.8
24168496;Triggit;74.81
24162296;Criteo;109.8
24161496;Criteo;153.8
24159296;Sociomantic;102.8
24147296;Criteo;199.9
24144496;Criteo;742.5
24138496;Criteo;109.9
24136296;Criteo;118.73
24126496;Criteo;293.9
24125496;Triggit;301.0
24113496;Criteo;438.8
23995296;Criteo;147.8
23991496;Triggit;140.8
23989496;Criteo;303.83
23987296;Criteo;409.7
23986496;Criteo;399.8
23985296;Criteo;149.9
23976296;Criteo;259.9
23973496;Triggit;169.8
23965296;Vizury;375.9
23964496;Criteo;96.05
23962496;Criteo;129.9
23959296;Criteo;189.9
23958496;Sociomantic;139.9
23954496;Triggit;308.83
23946496;Criteo;94.81
23945496;Triggit;69.81
23923496;Criteo;84.81
23914496;Criteo;229.9
23892496;Criteo;199.0
23889496;Criteo;139.9
23872296;Criteo;144.95
23856496;Criteo;219.9
23837296;Criteo;179.8
23836496;Triggit;489.9
23813496;Criteo;102.81
23799296;Criteo;119.9
23773366;Triggit;139.9
23768496;Criteo;224.9
23768296;Triggit;199.9
23759296;Criteo;149.9
23756496;Criteo;168.4
23746296;Criteo;94.81
23744496;Criteo;1236.6
23742296;Criteo;152.9
23738496;Criteo;119.7
23734296;Criteo;151.8
23732496;Criteo;329.9
23728296;Criteo;119.9
23724496;Criteo;179.8
23694496;Triggit;199.99
23692296;Criteo;97.52
23682496;Criteo;119.9
23681496;Criteo;52.81
23678496;Criteo;339.8
23668296;Triggit;119.9
23667496;Vizury;129.9
23663496;Criteo;139.9
23658496;Triggit;109.9
23657296;Criteo;99.9
23634296;Criteo;731.7
23612296;Criteo;144.9
23599296;Criteo;230.8
23596496;Criteo;279.9
23589296;Triggit;149.9
23584496;Triggit;389.9
23575496;Criteo;84.81
23567496;Criteo;903.3
23565296;Triggit;159.9
23564496;Criteo;289.9
23558296;Triggit;119.9
23534496;Triggit;84.81
23528496;Criteo;90.81
23526496;Criteo;129.6
23516496;Triggit;257.9
23499296;Sociomantic;58.81
23489496;Criteo;65.37
23465496;Mainadv;209.7
23465296;Criteo;87.81
23464496;Criteo;282.83
23459296;Criteo;101.8
23441496;Criteo;54.9
23437496;Mainadv;272.0
23414296;Criteo;193.76
23412496;Triggit;99.9
23399496;Criteo;234.32
23394496;Criteo;199.9
23386496;Criteo;78.83
23385296;Mainadv;99.9
23366496;Criteo;62.81
23362496;Criteo;89.81
23353366;Criteo;74.81
23346296;Criteo;74.81
23338496;Criteo;199.9
23312496;Criteo;272.8
23311496;Vizury;89.73
23274296;Criteo;100.53
23263496;Mainadv;99.9
23259496;Criteo;109.9
23248296;Triggit;129.9
23247496;Criteo;159.9
23247296;Criteo;147.6
23244496;Criteo;547.0
23227296;Triggit;89.86
23224296;Criteo;139.9
23212496;Criteo;189.73
23199496;Criteo;339.7
23195496;Criteo;178.73
23184496;Sociomantic;38.86
23177296;Criteo;100.81
23175496;Criteo;99.81
23169296;Criteo;54.81
23161496;Criteo;79.81
23156496;Criteo;699.9
23139496;Triggit;139.8
23139296;Criteo;102.83
23138296;Triggit;69.73
23119296;Criteo;201.53
23114496;Criteo;109.9
23112496;Triggit;168.9
22998296;Criteo;350.9
22997496;Criteo;49.86
22992496;Criteo;90.73
22982296;Criteo;259.0
22962296;Triggit;337.8
22948496;Criteo;69.73
22948296;Criteo;319.8
22942296;Criteo;189.9
22941496;Sociomantic;174.73
22934496;Triggit;459.8
22919296;Criteo;46.81
22916296;Triggit;169.9
22915496;Criteo;84.81
22899496;Criteo;139.9
22898296;Criteo;115.8
22897296;Criteo;189.93
22877296;Criteo;359.8
22859496;Triggit;129.9
22853496;Criteo;279.8
22853366;Criteo;186.83
22845496;Criteo;265.9
22837496;Criteo;153.7
22834296;Sociomantic;227.83
22826496;Triggit;107.7
22825496;Sociomantic;599.9
22823496;Criteo;103.73
22786296;Criteo;189.9
22785296;Triggit;104.75
22772496;Sociomantic;334.73
22763496;Criteo;219.9
22759496;Criteo;529.7
22756296;Criteo;129.9
22752296;Criteo;149.9
22748296;Criteo;119.9
22744296;Criteo;170.7
22736496;Criteo;169.9
22734296;Criteo;119.73
22719496;Criteo;259.8
22717496;Criteo;44.81
22711496;Criteo;79.73
22678496;Criteo;169.9
22677496;Criteo;84.81
22669496;Criteo;94.81
22658296;Sociomantic;137.7
22649496;Triggit;191.88
22648296;Criteo;349.8
22638296;Criteo;141.8
22625496;Criteo;189.9
22612496;Triggit;129.9
22599496;Criteo;109.0
22598296;Criteo;359.7
22596496;Criteo;60.81
22596296;Criteo;398.0
22588496;Criteo;119.9
22585496;Criteo;149.9
22582496;Criteo;124.7
22576496;Criteo;171.63
22562296;Criteo;99.9
22548496;Criteo;76.81
22542296;Criteo;1452.1
22534296;Triggit;26.81
22526496;Criteo;139.9
22522496;Mainadv;159.9
22521496;Criteo;99.9
22517496;Criteo;119.9
22516496;Criteo;344.0
22516296;Criteo;129.9
22514296;Criteo;129.9
22499496;Criteo;104.0
22497496;Triggit;199.9
22497296;Criteo;84.81
22492496;Criteo;169.9
22487496;Triggit;127.41
22464496;Criteo;119.9
22462496;Criteo;155.8
22457496;Criteo;369.8
22449496;Criteo;538.73
22438496;Triggit;129.9
22428296;Criteo;205.83
22425296;Criteo;394.0
22418296;Criteo;199.9
22414296;Criteo;99.9
22411496;Criteo;159.9
22396296;Criteo;159.9
22395296;Criteo;179.9
22389296;Criteo;129.9
22387496;Criteo;109.9
22383496;Criteo;119.8
22374496;Triggit;129.8
22366496;Criteo;179.9
22363496;Triggit;76.27
22362496;Criteo;113.67
22356496;Criteo;61.61
22336496;Criteo;914.6
22332296;Criteo;164.9
22324496;Triggit;108.99
22322296;Criteo;129.9
22311496;Criteo;499.77
22284296;Criteo;249.6
22281496;Criteo;139.9
22272296;Criteo;99.9
22271496;Criteo;119.9
22255496;Criteo;48.73
22254496;Triggit;86.81
22237296;Criteo;119.8
22236496;Vizury;30.81
22231496;Criteo;217.7
22222496;Sociomantic;127.41
22213496;Criteo;238.7
22196296;Criteo;54.91
22179296;Sociomantic;381.43
22156296;Triggit;150.0
22146496;Criteo;84.81
22137296;Criteo;99.81
22136296;Criteo;109.9
22133366;Triggit;119.9
22118496;Criteo;199.9
22114296;Criteo;139.0
22113366;Criteo;269.9
21996296;Criteo;149.9
21992296;Criteo;290.9
21988496;Triggit;100.73
21985496;Criteo;67.73
21976296;Triggit;89.73
21974496;Criteo;124.9
21964296;Criteo;104.0
21945496;Sociomantic;84.81
21936496;Criteo;159.9
21931496;Triggit;219.9
21929496;Criteo;149.7
21924296;Criteo;129.7
21919496;Criteo;74.81
21918496;Sociomantic;69.73
21917496;Criteo;129.9
21917296;Triggit;199.8
21916496;Criteo;99.9
21912496;Triggit;119.9
21899496;Criteo;44.81
21871496;Criteo;111.8
21858496;Criteo;54.81
21851496;Criteo;369.9
21846496;Criteo;159.9
21845296;Triggit;84.77
21839296;Criteo;109.9
21832296;Criteo;159.8
21827296;Criteo;169.99
21821496;Criteo;119.9
21797296;Criteo;114.9
21774496;Vizury;159.8
21759296;Criteo;267.9
21758296;Criteo;239.9
21756496;Criteo;139.9
21745296;Criteo;199.8
21741496;Criteo;199.99
21736296;Criteo;538.7
21733366;Criteo;99.9
21732296;Triggit;114.9
21722296;Triggit;84.81
21721496;Criteo;289.3
21719296;Criteo;193.7
21718496;Triggit;77.81
21717296;Criteo;129.9
21716496;Criteo;129.9
21694296;Criteo;60.81
21689296;Criteo;94.88
21686296;Criteo;84.81
21685296;Sociomantic;199.9
21683496;Criteo;85.71
21681496;Criteo;144.73
21679296;Criteo;189.9
21676496;Triggit;79.27
21658496;Criteo;174.9
21654296;Criteo;189.9
21647296;Criteo;169.9
21646296;Sociomantic;218.7
21632496;Criteo;689.63
21616296;Criteo;84.81
21598496;Triggit;179.8
21596496;Criteo;442.95
21584296;Criteo;36.81
21582496;Criteo;160.9
21577296;Criteo;199.9
21568296;Criteo;431.8
21566296;Criteo;149.9
21561496;Criteo;229.8
21546296;Criteo;119.9
21534496;Criteo;197.83
21499496;Criteo;169.9
21484296;Criteo;867.07
21467296;Triggit;129.73
21458296;Criteo;778.43
21457296;Triggit;85.81
21454496;Triggit;99.9
21447296;Criteo;179.9
21441496;Triggit;189.9
21436496;Criteo;209.7
21429496;Criteo;159.9
21422496;Triggit;72.81
21417296;Criteo;259.9
21415496;Triggit;158.73
21395496;Criteo;510.9
21379496;Criteo;102.8
21366496;Criteo;251.7
21358496;Triggit;103.73
21347496;Criteo;171.39
21346296;Sociomantic;96.27
21342496;Criteo;179.9
21342296;Criteo;115.8
21326296;Criteo;229.9
21287496;Criteo;76.05
21286296;Criteo;314.78
21284496;Criteo;119.9
21278496;Sociomantic;264.0
21275296;Criteo;169.9
21274296;Criteo;292.7
21266296;Criteo;139.9
21235496;Triggit;49.73
21228296;Criteo;384.75
21227496;Triggit;149.9
21223496;Criteo;189.9
21198496;Criteo;81.81
21194496;Criteo;84.81
